customer_id,age,gender,tenure,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,internet_service,online_security,online_backup,tech_support,streaming_tv,streaming_movies,dependents,partner,phone_service,multiple_lines,monthly_usage_gb,customer_service_calls,satisfaction_score,churn
910,64,Female,41,20.72,4112.45,Two year,Electronic check,No,No,No internet service,No internet service,Yes,No internet service,No,No,No,No,Yes,151,4,4,No
911,38,Male,62,48.56,2412.88,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,No,No internet service,No,No,No,Yes,93,5,3,No
912,33,Female,10,94.1,1786.55,Month-to-month,Mailed check,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,No,No,Yes,64,3,3,No
913,71,Male,21,38.29,1844.67,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,No phone service,285,3,5,No
914,38,Male,36,70.75,4038.29,Month-to-month,Bank transfer,Yes,No,Yes,No internet service,No internet service,Yes,No,No,No,Yes,No,410,4,4,No
915,28,Female,12,37.77,1674.49,Month-to-month,Credit card,Yes,No,Yes,No internet service,Yes,No internet service,Yes,Yes,No,Yes,No,100,4,5,No
916,77,Male,2,45.73,1084.84,One year,Mailed check,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No,Yes,Yes,No phone service,358,8,1,No
917,54,Male,13,87.84,469.21,Month-to-month,Electronic check,Yes,No,No internet service,No,No,Yes,No internet service,Yes,No,Yes,No,83,7,1,No
918,53,Female,53,78.31,2360.13,One year,Mailed check,No,DSL,No internet service,No internet service,No,No internet service,Yes,No,Yes,Yes,Yes,173,8,3,Yes
919,52,Male,32,27.63,2436.55,Month-to-month,Credit card,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,No,Yes,Yes,126,2,5,No
920,36,Male,16,54.3,4212.5,Month-to-month,Bank transfer,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Yes,No,No phone service,441,2,1,No
921,37,Male,32,22.33,1145.13,One year,Bank transfer,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Yes,Yes,No phone service,172,0,2,Yes
922,74,Female,32,58.47,1935.91,One year,Bank transfer,No,No,No,No,No internet service,No internet service,Yes,No,Yes,No,No,254,9,1,No
923,35,Male,11,72.99,4051.61,One year,Electronic check,No,DSL,No internet service,No,No,Yes,Yes,Yes,No,Yes,No,277,5,5,No
924,64,Female,10,29.48,4126.94,One year,Electronic check,No,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,No,No,Yes,119,3,5,No
925,58,Female,15,43.11,1953.82,Month-to-month,Bank transfer,Yes,No,Yes,No internet service,No,No internet service,No internet service,No,Yes,Yes,No phone service,279,7,1,No
926,66,Male,17,51.83,2322.66,One year,Credit card,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,No,No,70,1,5,No
927,31,Male,40,93.56,1551.27,Month-to-month,Credit card,No,DSL,Yes,Yes,No internet service,No internet service,No,No,Yes,Yes,No,157,1,5,No
928,32,Male,18,99.46,4666.15,Month-to-month,Electronic check,Yes,DSL,No internet service,No,No,No internet service,No internet service,No,Yes,Yes,Yes,413,6,2,No
929,48,Female,55,23.59,637.29,Month-to-month,Bank transfer,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Yes,Yes,Yes,290,4,3,No
930,18,Male,25,80.88,4672.06,Month-to-month,Credit card,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,300,0,5,Yes
931,70,Male,59,49.74,3435.14,Month-to-month,Credit card,No,No,Yes,No internet service,No,No,Yes,No,Yes,No,Yes,184,6,4,No
932,71,Male,22,51.4,2681.28,Two year,Credit card,Yes,No,No,No internet service,No,No internet service,No,Yes,Yes,Yes,No,139,6,3,No
933,71,Male,30,80.34,211.66,Two year,Electronic check,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Yes,Yes,No phone service,128,9,3,No
934,20,Male,44,93.47,2404.2,Month-to-month,Bank transfer,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Yes,No,No phone service,489,5,4,No
935,33,Female,32,96.07,2068.35,Month-to-month,Mailed check,Yes,DSL,No,No internet service,Yes,No internet service,No,Yes,Yes,Yes,Yes,226,3,1,No
936,40,Female,51,66.17,848.03,Month-to-month,Bank transfer,No,No,Yes,No internet service,No internet service,No,Yes,No,Yes,No,Yes,347,7,2,Yes
937,74,Male,46,48.57,3299.23,Month-to-month,Bank transfer,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No,No,No,No,456,1,5,No
938,28,Male,21,83.0,4857.2,Two year,Electronic check,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Yes,Yes,Yes,357,1,1,No
939,29,Male,32,40.08,2832.83,Month-to-month,Credit card,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,No,Yes,No phone service,151,1,4,No
940,27,Male,39,65.13,3588.03,One year,Credit card,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,No,No,Yes,410,2,2,No
941,49,Female,12,48.69,388.83,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No phone service,384,5,2,Yes
942,33,Male,47,72.53,2117.45,Two year,Electronic check,No,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No,Yes,161,0,2,No
943,25,Female,18,39.23,625.97,Month-to-month,Electronic check,No,No,No,Yes,No internet service,No internet service,Yes,Yes,No,Yes,Yes,230,1,4,No
944,55,Female,21,35.33,3083.34,One year,Electronic check,Yes,No,No internet service,No internet service,Yes,No,No internet service,No,Yes,Yes,No phone service,153,9,1,No
945,29,Male,13,93.46,4695.49,Month-to-month,Electronic check,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,No,No,No,65,1,5,No
946,41,Female,21,28.14,3325.8,One year,Mailed check,No,DSL,Yes,Yes,No,No,No internet service,No,Yes,Yes,No,145,0,2,No
947,45,Female,8,60.48,430.18,Month-to-month,Bank transfer,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,342,2,2,No
948,70,Female,46,37.67,1805.6,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,No internet service,No,No,No,No,Yes,Yes,195,9,1,No
949,25,Female,7,23.11,2775.78,Two year,Bank transfer,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No,No,No,No phone service,453,6,2,No
950,75,Male,23,22.88,2045.88,Two year,Credit card,Yes,No,No,No internet service,No,Yes,No internet service,No,Yes,Yes,No phone service,351,0,2,No
951,45,Male,22,34.02,4176.54,Two year,Mailed check,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,No,No,Yes,51,6,4,No
952,53,Female,22,89.34,4082.62,One year,Bank transfer,No,DSL,Yes,Yes,No internet service,No,No,Yes,Yes,Yes,No phone service,168,4,3,No
953,43,Male,29,42.6,3078.56,Two year,Credit card,Yes,No,Yes,No,No internet service,No,Yes,No,Yes,No,No,392,8,1,No
954,25,Male,13,96.04,1898.62,Month-to-month,Mailed check,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,Yes,Yes,No,143,1,1,No
955,75,Male,2,66.53,1313.92,Month-to-month,Mailed check,No,DSL,No,No,No,Yes,No internet service,No,No,Yes,No phone service,240,0,1,No
956,77,Male,29,54.93,574.08,Month-to-month,Credit card,No,Fiber optic,Yes,No,No internet service,No,No internet service,No,Yes,No,No phone service,52,8,4,No
957,67,Male,52,66.41,1806.74,One year,Mailed check,Yes,DSL,Yes,No,No internet service,Yes,No,No,Yes,Yes,No phone service,479,7,4,No
958,45,Female,27,61.34,2095.2,Month-to-month,Credit card,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,Yes,No,No,160,9,5,No
959,45,Male,50,80.7,3395.32,Month-to-month,Bank transfer,No,DSL,Yes,No,Yes,No internet service,No internet service,No,Yes,Yes,Yes,226,5,4,No
960,54,Male,23,42.6,3307.89,One year,Credit card,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,No,No,No phone service,306,4,1,No
961,58,Male,44,48.24,397.04,Two year,Mailed check,No,No,No,Yes,Yes,No internet service,No internet service,Yes,No,Yes,No phone service,410,7,5,No
962,53,Male,22,91.53,2006.53,Month-to-month,Bank transfer,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,No,No,No phone service,71,7,3,No
963,44,Female,43,95.72,949.81,Month-to-month,Bank transfer,No,DSL,No,No,No,No,Yes,No,No,Yes,Yes,447,4,2,No
964,71,Female,37,91.4,826.22,Month-to-month,Electronic check,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,Yes,No,No phone service,269,6,2,No
965,34,Female,61,53.56,4145.15,Month-to-month,Electronic check,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Yes,No,No phone service,222,0,5,No
966,26,Female,56,82.43,257.48,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,273,3,3,No
967,50,Male,3,58.11,2124.96,One year,Credit card,No,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,No,No phone service,439,1,2,No
968,70,Female,63,59.8,882.61,One year,Credit card,No,DSL,No,Yes,No internet service,No,No internet service,No,Yes,No,No,114,9,5,No
969,37,Male,19,36.37,4402.68,One year,Mailed check,No,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,326,2,4,No
970,30,Male,23,67.29,2807.35,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,Yes,No phone service,298,0,1,No
971,45,Male,29,34.89,1195.33,Two year,Mailed check,Yes,DSL,No,Yes,No,No internet service,No,No,Yes,Yes,No phone service,309,1,3,No
972,65,Male,30,46.53,2537.02,Month-to-month,Mailed check,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Yes,Yes,No,180,0,2,No
973,46,Male,39,88.4,3670.86,Month-to-month,Bank transfer,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,Yes,Yes,Yes,162,7,1,No
974,30,Female,25,36.57,4792.68,Two year,Credit card,No,DSL,No internet service,Yes,No,Yes,Yes,No,No,Yes,Yes,335,3,5,No
975,63,Female,8,25.69,1141.21,Month-to-month,Mailed check,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Yes,No,No,336,2,2,No
976,52,Female,58,25.52,4436.6,Month-to-month,Credit card,No,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,No,Yes,467,0,1,No
977,78,Female,16,95.26,4674.81,Two year,Mailed check,No,No,No,Yes,No internet service,No,No,Yes,Yes,No,Yes,260,1,4,Yes
978,23,Male,1,60.55,4586.28,Month-to-month,Bank transfer,No,DSL,Yes,No,No internet service,Yes,Yes,No,No,Yes,Yes,69,2,3,No
979,35,Female,5,52.75,3195.3,One year,Bank transfer,No,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Yes,Yes,Yes,264,2,5,No
980,68,Male,3,84.87,3167.61,Month-to-month,Electronic check,No,DSL,Yes,No,No internet service,No,No internet service,Yes,Yes,No,Yes,359,5,2,Yes
981,22,Female,65,86.87,2045.89,One year,Bank transfer,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,No,No,Yes,300,9,4,No
982,64,Male,4,46.58,3774.37,Month-to-month,Electronic check,No,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,431,7,3,No
983,42,Male,64,75.49,2679.91,Month-to-month,Mailed check,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,458,5,3,No
984,19,Female,10,81.69,3403.32,One year,Credit card,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Yes,Yes,No phone service,320,1,4,No
985,27,Male,21,72.37,2170.87,Month-to-month,Bank transfer,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,No,471,1,2,No
986,73,Male,46,32.13,3670.91,Month-to-month,Bank transfer,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Yes,No,Yes,456,6,3,No
987,47,Female,27,90.07,4131.13,Month-to-month,Bank transfer,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,229,0,5,No
988,67,Male,66,63.13,774.86,Month-to-month,Mailed check,No,No,No,No internet service,No,No internet service,Yes,No,No,Yes,Yes,243,0,1,No
989,76,Female,41,42.6,4173.0,Month-to-month,Electronic check,Yes,DSL,No internet service,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,490,6,5,No
990,62,Female,13,54.02,2724.47,Month-to-month,Mailed check,No,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,No phone service,362,8,3,No
991,22,Female,9,23.01,4231.1,Two year,Credit card,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,No,No,No,128,4,1,No
992,72,Male,36,30.23,2184.94,Month-to-month,Mailed check,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,No,229,0,4,No
993,73,Male,58,81.24,1926.25,Month-to-month,Credit card,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,No,Yes,No phone service,212,4,1,No
994,50,Male,54,20.0,4579.55,Month-to-month,Bank transfer,Yes,DSL,No internet service,No,No internet service,Yes,No,Yes,Yes,No,No phone service,251,0,1,No
995,71,Female,12,53.33,1293.29,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,No,Yes,No,63,9,1,No
996,18,Male,14,61.8,4228.85,Two year,Credit card,No,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Yes,Yes,Yes,396,8,3,No
997,35,Female,34,24.37,2445.9,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,295,3,2,No
998,49,Female,53,97.85,2594.77,Two year,Credit card,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,No,No,No,63,8,3,No
999,64,Male,20,38.09,1576.92,Month-to-month,Credit card,Yes,No,No,No internet service,No,No,No,No,Yes,Yes,Yes,148,1,2,No
1000,66,Female,16,44.34,2886.56,One year,Mailed check,Yes,No,No,Yes,No,No,No,No,No,Yes,No phone service,82,6,4,No
